"STATION","NAME","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-09","8.50",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","29","H,,S","34",",,W","23",",,W",,,"  320",",,W","  310",",,W","29.1",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-10","8.50",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","55",",,W","30",",,W",,,"  230",",,W","  230",",,W","21.0",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-11","12.30",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","58","H,,S","70",",,W","48",",,W",,,"  200",",,W","  200",",,W","30.0",",,W","40.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-12","19.69",",,W",,,,,,,"0.04",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","65","H,,S","69",",,W","44",",,W",,,"  270",",,W","  270",",,W","36.9",",,W","48.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-13","6.49",",,W",,,,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","46",",,W","35",",,W",,,"   20",",,W","   20",",,W","16.1",",,W","19.9",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-14","4.47",",,W",,,,,,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","46",",,W","36",",,W",,,"   20",",,W",,,"10.1",",,W",,,"    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-15","6.93",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","53",",,W","41",",,W",,,"  290",",,W","  320",",,W","16.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-16","16.78",",,W",,,,,,,"0.05",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","45","H,,S","50",",,W","34",",,W",,,"  310",",,W","  290",",,W","38.0",",,W","51.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-17","17.22",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","30","H,,S","34",",,W","21",",,W",,,"  320",",,W","  330",",,W","36.0",",,W","47.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-18","7.83",",,W",,,,,,,"0.31",",,W,2400","1.8",",,W,2400","0.0",",,W,2400","24","H,,S","36",",,W","20",",,W",,,"  240",",,W","  240",",,W","23.0",",,W","25.9",",,W","    1",",,W",,,,,"    1",",,W","    1",",,W",,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-19","14.99",",,W",,,,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0","T,,W,2400","38","H,,S","45",",,W","28",",,W",,,"  320",",,W","  320",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-20","15.21",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","28","H,,S","33",",,W","21",",,W",,,"  330",",,W","  330",",,W","25.1",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-21","8.72",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","26","H,,S","35",",,W","20",",,W",,,"  320",",,W","  300",",,W","16.1",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-22","3.80",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","30","H,,S","41",",,W","22",",,W",,,"  310",",,W","  300",",,W","10.1",",,W","13.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-23","3.36",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","47",",,W","24",",,W",,,"  250",",,W","  230",",,W","8.9",",,W","12.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-24","4.70",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","52",",,W","32",",,W",,,"   70",",,W","  100",",,W","12.1",",,W","15.0",",,W",,,,,,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-25","11.41",",,W",,,,,,,"0.88",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","44","H,,S","52",",,W","39",",,W",,,"  100",",,W","   90",",,W","28.0",",,W","42.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-26","10.74",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","48",",,W","34",",,W",,,"  280",",,W","  270",",,W","23.0",",,W","29.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-27","12.08",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","47",",,W","32",",,W",,,"  330",",,W","  330",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-28","14.76",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","41","H,,S","45",",,W","37",",,W",,,"  320",",,W","  320",",,W","23.9",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-29","12.97",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","38","H,,S","42",",,W","27",",,W",,,"  330",",,W","  320",",,W","23.0",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-30","6.93",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","31","H,,S","37",",,W","23",",,W",,,"   10",",,W","   20",",,W","16.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-01-31","4.70",",,W",,,,,,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","36","H,,S","44",",,W","29",",,W",,,"  110",",,W","  110",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-01","4.25",",,W",,,,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","44",",,W","36",",,W",,,"  300",",,W","  300",",,W","8.9",",,W","13.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-02","8.05",",,W",,,,,,,"0.09",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","40","H,,S","44",",,W","35",",,W",,,"  260",",,W","  240",",,W","21.9",",,W","27.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-03","6.26",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","43","H,,S","58",",,W","35",",,W",,,"  270",",,W","  280",",,W","21.0",",,W","25.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-04","4.70",",,W",,,,,,,"0.00","T,,W,2400","0.0",",,W,2400","0.0",",,W,2400","49","H,,S","59",",,W","41",",,W",,,"   10",",,W","   10",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-05","10.07",",,W",,,,,,,"0.02",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","46","H,,S","53",",,W","40",",,W",,,"  350",",,W","  350",",,W","25.1",",,W","32.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-06","6.93",",,W",,,,,,,"0.62",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","42",",,W","36",",,W",,,"   90",",,W","  110",",,W","14.1",",,W","19.9",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-07","15.43",",,W",,,,,,,"0.28",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","60",",,W","33",",,W",,,"  260",",,W","  270",",,W","44.1",",,W","53.9",",,W","    1",",,W","    1",",,W",,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-08","11.86",",,W",,,,,,,"0.00","T,,W,2400","0.0","T,,W,2400","0.0",",,W,2400","35","H,,S","43",",,W","29",",,W",,,"  280",",,W","  280",",,W","25.9",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-09","6.93",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","46",",,W","28",",,W",,,"  180",",,W","  200",",,W","13.0",",,W","16.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-10","9.62",",,W",,,,,,,"0.35",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","42","H,,S","47",",,W","41",",,W",,,"  230",",,W","  220",",,W","21.0",",,W","25.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-11","5.82",",,W",,,,,,,"0.29",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","45","H,,S","50",",,W","44",",,W",,,"  310",",,W","  290",",,W","19.9",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-12","10.07",",,W",,,,,,,"0.19",",,W,2400","0.0","T,,W,2400","0.0",",,W,2400","44","H,,S","47",",,W","36",",,W",,,"  310",",,W","  310",",,W","23.9",",,W","33.1",",,W","    1",",,W",,,,,"    1",",,W",,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-13","5.59",",,W",,,,,,,"0.27",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","40","H,,S","44",",,W","36",",,W",,,"  310",",,W","  310",",,W","21.0",",,W","31.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-14","15.43",",,W",,,,,,,"0.00",",,W,2400","0.0",",,W,2400","0.0",",,W,2400","35","H,,S","40",",,W","18",",,W",,,"  340",",,W","  310",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-15","8.50",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","21","H,,S","31",",,D","12",",,D",,,"  200",",,W","  190",",,W","16.1",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-16","6.04",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","33","H,,S","46",",,D","28",",,D",,,"  240",",,W","  200",",,W","15.0",",,W","18.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-17","4.92",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","43","H,,S","53",",,D","34",",,D",,,"   50",",,W","  320",",,W","14.1",",,W","21.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-18","7.16",",,W",,,,,,,"0.00","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","43","H,,S","49",",,D","39",",,D",,,"   10",",,W","   90",",,W","15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-19","13.42",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","45","H,,S","50",",,D","32",",,D",,,"  320",",,W","  320",",,W","28.0",",,W","34.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-20","11.18",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","34","H,,S","37",",,D","25",",,D",,,"  350",",,W","  340",",,W","23.0",",,W","31.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-21","11.41",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","28","H,,S","37",",,D","20",",,D",,,"  360",",,W","  350",",,W","21.9",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-22","10.74",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","36","H,,S","51",",,D","24",",,D",,,"  250",",,W","  270",",,W","21.9",",,W","28.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-23","8.50",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","44","H,,S","58",",,D","29",",,D",,,"  250",",,W","  230",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-24","4.70",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","47","H,,S","62",",,D","35",",,D",,,"  140",",,W","  150",",,W","13.0",",,W","17.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-25","4.47",",,W",,,,,,,"0.16",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","48","H,,S","51",",,D","46",",,D",,,"  220",",,W","  230",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-26","7.16",",,W",,,,,,,"0.01",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","47","H,,S","49",",,D","45",",,D",,,"   90",",,W","   90",",,W","16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-27","21.92",",,W",,,,,,,"0.32",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","43","H,,S","47",",,D","31",",,D",,,"  260",",,W","  270",",,W","38.0",",,W","47.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-28","18.12",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","34","H,,S","43",",,D","29",",,D",,,"  240",",,W","  250",",,W","31.1",",,W","40.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-02-29","14.76",",,W",,,,,,,"0.00","T,,D,2400","0.0","T,,D,2400","0.0",",,D,2400","33","H,,S","36",",,D","26",",,D",,,"  310",",,W","  290",",,W","25.1",",,W","32.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-01","10.07",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","32","H,,S","46",",,D","24",",,D",,,"  280",",,W","  270",",,W","21.0",",,W","33.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-02","9.62",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","45","H,,S","62",",,D","33",",,D",,,"  220",",,W","  210",",,W","25.1",",,W","34.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-03","8.05",",,W",,,,,,,"0.24",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","54","H,,S","59",",,D","48",",,D",,,"  250",",,W","  270",",,W","30.0",",,W","38.9",",,W","    1",",,W",,,"    1",",,W",,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-04","18.12",",,W",,,,,,,"0.00","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","51","H,,S","58",",,D","44",",,D",,,"  270",",,W","  270",",,W","31.1",",,W","38.9",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-05","8.72",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","47","H,,S","54",",,D","40",",,D",,,"  320",",,W","  320",",,W","21.0",",,W","27.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-06","9.62",",,W",,,,,,,"0.36",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","42","H,,S","47",",,D","34",",,D",,,"   10",",,W","  360",",,W","21.9",",,W","25.9",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-07","15.88",",,W",,,,,,,"0.00","T,,D,2400","0.0","T,,D,2400","0.0",",,D,2400","41","H,,S","49",",,D","36",",,D",,,"  350",",,W","  340",",,W","28.0",",,W","35.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-08","10.51",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","44","H,,S","60",",,D","31",",,D",,,"  230",",,W","  240",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-09","11.86",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","55","H,,S","74",",,D","38",",,D",,,"  240",",,W","  230",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-10","14.99",",,W",,,,,,,"0.00","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","59","H,,S","68",",,D","49",",,D",,,"  230",",,W","  240",",,W","25.9",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-11","6.93",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","56","H,,S","57",",,D","43",",,D",,,"  330",",,W","  320",",,W","25.1",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-12","6.04",",,W",,,,,,,"0.01",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","47","H,,S","49",",,D","39",",,D",,,"   90",",,W","  110",",,W","14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-13","13.20",",,W",,,,,,,"0.29",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","56","H,,S","72",",,D","48",",,D",,,"  270",",,W","  250",",,W","35.1",",,W","47.0",",,W","    1",",,W","    1",",,W",,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-14","13.20",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","54","H,,S","58",",,D","42",",,D",,,"  320",",,W","  310",",,W","23.9",",,W","30.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-15","9.17",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","48","H,,S","55",",,D","39",",,D",,,"   20",",,W","   20",",,W","17.0",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-16","10.74",",,W",,,,,,,"0.00","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","40","H,,S","44",",,D","31",",,D",,,"   10",",,W","  110",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-17","8.05",",,W",,,,,,,"0.22",",,D,2400","0.0",",,W,2400","0.0",",,D,2400","45","H,,S","55",",,D","42",",,D",,,"  250",",,W","  240",",,W","18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-18","7.61",",,W",,,,,,,"0.00","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","48","H,,S","53",",,D","41",",,D",,,"  160",",,W","  330",",,W","14.1",",,W","19.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-19","7.61",",,W",,,,,,,"1.12",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","46","H,,S","52",",,D","41",",,D",,,"   30",",,W","   30",",,W","17.0",",,W","21.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-20","9.84",",,W",,,,,,,"0.00","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","55","H,,S","80",",,D","46",",,D",,,"  240",",,W","  310",",,W","25.9",",,W","32.0",",,W","    1",",,W",,,,,,,,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-21","13.42",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","55","H,,S","67",",,D","39",",,D",,,"  350",",,W","  350",",,W","28.0",",,W","36.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-22","12.53",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","39","H,,S","44",",,D","33",",,D",,,"   30",",,W","  110",",,W","18.1",",,W","23.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-23","13.20",",,W",,,,,,,"1.13",",,D,2400","0.0","T,,D,2400","0.0",",,D,2400","39","H,,S","41",",,D","37",",,D",,,"   10",",,W","   30",",,W","23.9",",,W","34.0",",,W","    1",",,W",,,,,"    1",",,W",,,"    1",",,W",,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-24","9.62",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","44","H,,S","57",",,D","36",",,D",,,"  330",",,W","  340",",,W","19.9",",,W","25.1",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-25","11.63",",,W",,,,,,,"0.01",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","44","H,,S","46",",,D","40",",,D",,,"   40",",,W","   50",",,W","23.9",",,W","34.0",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-26","8.05",",,W",,,,,,,"0.00",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","46","H,,S","61",",,D","34",",,D",,,"  230",",,W","  240",",,W","17.0",",,W","21.9",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-27","9.84",",,W",,,,,,,"0.00","T,,D,2400","0.0",",,D,2400","0.0",",,D,2400","57","H,,S","70",",,D","49",",,D",,,"  350",",,W","  360",",,W","19.9",",,W","25.9",",,W",,,,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-28","8.72",",,W",,,,,,,"0.23",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","51","H,,S","53",",,D","45",",,D",,,"   30",",,W","   30",",,W","16.1",",,W","19.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-29","12.30",",,W",,,,,,,"0.01",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","46","H,,S","49",",,D","45",",,D",,,"   20",",,W","   30",",,W","19.9",",,W","23.0",",,W","    1",",,W",,,,,,,,,,,,
"USW00014734","NEWARK LIBERTY INTERNATIONAL AIRPORT, NJ US","2020-03-30","4.70",",,W",,,,,,,"0.11",",,D,2400","0.0",",,D,2400","0.0",",,D,2400","47","H,,S","50",",,D","45",",,D",,,"   40",",,W","   50",",,W","12.1",",,W","14.1",",,W","    1",",,W",,,,,,,,,,,,
