"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-15","3.36",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"60",",,W","44",",,W",,,"  230",",,W","  260",",,W",,,,,"10.1",",,W","13.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-16","4.25",",,W",,,,,,,"0.38",",,W",,,"0.0",",,W",,,"58",",,W","46",",,W",,,"  240",",,W","  240",",,W",,,,,"14.1",",,W","18.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-17","3.58",",,W",,,,,,,"0.09",",,W",,,"0.0",",,W",,,"62",",,W","45",",,W",,,"  220",",,W","  220",",,W",,,,,"10.1",",,W","14.1",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-18","4.47",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"70",",,W","45",",,W",,,"   30",",,W","   10",",,W",,,,,"8.9",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-19","3.58",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"78",",,W","51",",,W",,,"  260",",,W","  260",",,W",,,,,"12.1",",,W","16.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-20","2.46",",,W",,,,,,,"0.00","T,,W","0.0",",,W","0.0",",,W",,,"61",",,W","53",",,W",,,"  210",",,W","  230",",,W",,,,,"10.1",",,W","13.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-21","3.13",",,W",,,,,,,"0.02",",,W","0.0",",,W","0.0",",,W",,,"60",",,W","50",",,W",,,"  250",",,W","  250",",,W",,,,,"12.1",",,W","18.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-22","2.91",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"61",",,W","47",",,W",,,"  230",",,W","  220",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-23","3.58",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"67",",,W","48",",,W",,,"  220",",,W","  240",",,W",,,,,"12.1",",,W","15.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-24","3.36",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"69",",,W","49",",,W",,,"  200",",,W","  210",",,W",,,,,"8.9",",,W","11.0",",,W","    1",",,W","    1",",,W",,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-25","2.46",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"61",",,W","50",",,W",,,"  210",",,W","  210",",,W",,,,,"10.1",",,W","13.0",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-26","2.68",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"60",",,W","52",",,W",,,"  260",",,W","  270",",,W",,,,,"10.1",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-27","6.49",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"70",",,W","49",",,W",,,"  340",",,W","  350",",,W",,,,,"15.0",",,W","25.9",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-28","5.59",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"71",",,W","53",",,W",,,"   10",",,W","   10",",,W",,,,,"16.1",",,W","27.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-29","7.61",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"76",",,W","55",",,W",,,"  350",",,W","  350",",,W",,,,,"18.1",",,W","33.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-30","3.58",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"69",",,W","50",",,W",,,"  220",",,W","  220",",,W",,,,,"8.9",",,W","13.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-01-31","4.25",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"79",",,W","49",",,W",,,"  250",",,W","  230",",,W",,,,,"10.1",",,W","13.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-01","4.47",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"78",",,W","53",",,W",,,"  240",",,W","  240",",,W",,,,,"8.9",",,W","12.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-02","4.70",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"66",",,W","51",",,W",,,"   20",",,W","   10",",,W",,,,,"17.0",",,W","25.9",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-03","11.41",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"60",",,W","47",",,W",,,"  350",",,W","  360",",,W",,,,,"25.9",",,W","47.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-04","7.61",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"56",",,W","44",",,W",,,"  220",",,W","   20",",,W",,,,,"17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-05","4.25",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"59",",,W","44",",,W",,,"  220",",,W","  240",",,W",,,,,"12.1",",,W","16.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-06","4.47",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"61",",,W","42",",,W",,,"  240",",,W","  220",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-07","2.68",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"61",",,W","44",",,W",,,"  230",",,W","  260",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-08","3.36",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"61",",,W","46",",,W",,,"  230",",,W","  210",",,W",,,,,"12.1",",,W","14.1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-09","5.37",",,W",,,,,,,"0.12",",,W","0.0",",,W","0.0",",,W",,,"60",",,W","52",",,W",,,"  110",",,W","  130",",,W",,,,,"14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-10","8.50",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"74",",,W","56",",,W",,,"   30",",,W","   30",",,W",,,,,"18.1",",,W","28.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-11","6.49",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"69",",,W","49",",,W",,,"  220",",,W","  220",",,W",,,,,"17.0",",,W","25.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-12","4.03",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"63",",,W","46",",,W",,,"  220",",,W","  220",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-13","3.36",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"63",",,W","46",",,W",,,"  240",",,W","  270",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-14","4.03",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"63",",,W","46",",,W",,,"  240",",,W","  250",",,W",,,,,"12.1",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-15","3.36",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"62",",,W","45",",,W",,,"  230",",,W","  210",",,W",,,,,"10.1",",,W","13.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-16","3.58",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"64",",,W","49",",,W",,,"  240",",,W","  220",",,W",,,,,"13.0",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-17","3.58",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"63",",,W","47",",,W",,,"  230",",,W","  210",",,W",,,,,"10.1",",,W","14.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-18","4.03",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"64",",,W","50",",,W",,,"  240",",,W","  270",",,W",,,,,"12.1",",,W","16.1",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-19","3.36",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"63",",,W","54",",,W",,,"  230",",,W","  240",",,W",,,,,"12.1",",,W","15.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-20","3.80",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"75",",,W","49",",,W",,,"  270",",,W","  250",",,W",,,,,"12.1",",,W","16.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-21","4.92",",,W",,,,,,,"0.00","T,,W","0.0",",,W","0.0",",,W",,,"74",",,W","54",",,W",,,"  210",",,W","  200",",,W",,,,,"13.0",",,W","15.0",",,W",,,,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-22","5.37",",,W",,,,,,,"0.00","T,,W","0.0",",,W","0.0",",,W",,,"63",",,W","54",",,W",,,"  210",",,W","  250",",,W",,,,,"14.1",",,W","18.1",",,W",,,,,"    1",",,W",,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-23","3.13",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"62",",,W","49",",,W",,,"  210",",,W","  210",",,W",,,,,"12.1",",,W","17.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-24","3.36",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"63",",,W","48",",,W",,,"  240",",,W","  240",",,W",,,,,"14.1",",,W","19.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-25","3.80",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"74",",,W","48",",,W",,,"  260",",,W","  200",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-26","4.03",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"75",",,W","50",",,W",,,"  240",",,W","  270",",,W",,,,,"12.1",",,W","16.1",",,W",,,,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-27","4.03",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"81",",,W","54",",,W",,,"   20",",,W","   30",",,W",,,,,"10.1",",,W","17.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-28","4.47",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"86",",,W","59",",,W",,,"  200",",,W","  220",",,W",,,,,"13.0",",,W","17.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-02-29","4.47",",,W",,,,,,,"0.00",",,W","0.0",",,W","0.0",",,W",,,"68",",,W","55",",,W",,,"  220",",,W","  210",",,W",,,,,"14.1",",,W","16.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-01","6.26",",,W",,,,,,,"0.00","T,,D","0.0",",,D","0.0",",,D",,,"57",",,D","51",",,D",,,"  240",",,W","  220",",,W",,,,,"15.0",",,W","21.9",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-02","5.82",",,W",,,,,,,"0.00","T,,D",,,"0.0",",,D",,,"73",",,D","46",",,D",,,"   20",",,W","   10",",,W",,,,,"19.9",",,W","25.9",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-03","6.26",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"75",",,D","55",",,D",,,"  210",",,W","  350",",,W",,,,,"14.1",",,W","23.9",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-04","3.80",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"68",",,D","52",",,D",,,"  220",",,W","  210",",,W",,,,,"14.1",",,W","17.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-05","3.13",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"64",",,D","53",",,D",,,"  240",",,W",,,,,,,"12.1",",,W",,,"    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-06","4.03",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"63",",,D","52",",,D",,,"  220",",,W","  240",",,W",,,,,"13.0",",,W","17.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-07","6.04",",,W",,,,,,,"0.00","T,,D","0.0",",,D","0.0",",,D",,,"61",",,D","54",",,D",,,"  230",",,W","  240",",,W",,,,,"15.0",",,W","21.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-08","3.13",",,W",,,,,,,"0.01",",,D",,,"0.0",",,D",,,"61",",,D","49",",,D",,,"  250",",,W","  250",",,W",,,,,"13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-09","4.25",",,W",,,,,,,"0.04",",,D",,,"0.0",",,D",,,"70",",,D","48",",,D",,,"  150",",,W","  160",",,W",,,,,"23.0",",,W","29.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-10","6.71",",,W",,,,,,,"0.13",",,D","0.0",",,D","0.0",",,D",,,"65",",,D","56",",,D",,,"   70",",,W","   70",",,W",,,,,"16.1",",,W","23.9",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-11","4.47",",,W",,,,,,,"0.00","T,,D","0.0",",,D","0.0",",,D",,,"67",",,D","56",",,D",,,"  240",",,W","  220",",,W",,,,,"13.0",",,W","16.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-12","2.91",",,W",,,,,,,"1.51",",,D","0.0",",,D","0.0",",,D",,,"60",",,D","52",",,D",,,"  190",",,W","  200",",,W",,,,,"13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-13","1.79",",,W",,,,,,,"0.65",",,D","0.0",",,D","0.0",",,D",,,"57",",,D","52",",,D",,,"  180",",,W","  170",",,W",,,,,"8.9",",,W","11.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-14","2.01",",,W",,,,,,,"0.18",",,D","0.0",",,D","0.0",",,D",,,"60",",,D","53",",,D",,,"  230",",,W","  230",",,W",,,,,"13.0",",,W","17.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-15","4.70",",,W",,,,,,,"0.15",",,D","0.0",",,D","0.0",",,D",,,"62",",,D","50",",,D",,,"  220",",,W","  260",",,W",,,,,"13.0",",,W","18.1",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-16","6.04",",,W",,,,,,,"0.38",",,D",,,"0.0",",,D",,,"60",",,D","46",",,D",,,"  200",",,W","  190",",,W",,,,,"21.9",",,W","28.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-17","3.80",",,W",,,,,,,"0.03",",,D",,,"0.0",",,D",,,"59",",,D","42",",,D",,,"  210",",,W","  220",",,W",,,,,"14.1",",,W","18.1",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-18","5.37",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"62",",,D","44",",,D",,,"  240",",,W","  250",",,W",,,,,"18.1",",,W","25.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-19","4.47",",,W",,,,,,,"0.09",",,D",,,"0.0",",,D",,,"60",",,D","46",",,D",,,"  200",",,W","  200",",,W",,,,,"14.1",",,W","19.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-20","3.80",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"62",",,D","50",",,D",,,"  220",",,W","  200",",,W",,,,,"10.1",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-21","3.80",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"63",",,D","52",",,D",,,"  240",",,W","  240",",,W",,,,,"14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-22","4.25",",,W",,,,,,,"1.40",",,D",,,"0.0",",,D",,,"67",",,D","49",",,D",,,"  220",",,W","  220",",,W",,,,,"13.0",",,W","16.1",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-23","6.26",",,W",,,,,,,"0.02",",,D","0.0",",,D","0.0",",,D",,,"63",",,D","52",",,D",,,"  240",",,W","  220",",,W",,,,,"15.0",",,W","21.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-24","5.37",",,W",,,,,,,"0.01",",,D","0.0",",,D","0.0",",,D",,,"64",",,D","50",",,D",,,"  250",",,W","  240",",,W",,,,,"16.1",",,W","23.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-25","6.04",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"61",",,D","50",",,D",,,"  230",",,W","  250",",,W",,,,,"17.0",",,W","23.9",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-26","5.37",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"59",",,D","44",",,D",,,"  250",",,W","  250",",,W",,,,,"21.0",",,W","33.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-27","6.71",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"61",",,D","46",",,D",,,"  250",",,W","  300",",,W",,,,,"17.0",",,W","25.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-28","4.25",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"62",",,D","49",",,D",,,"  240",",,W","  250",",,W",,,,,"12.1",",,W","16.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-29","5.82",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"63",",,D","48",",,D",,,"  260",",,W","  270",",,W",,,,,"18.1",",,W","28.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-30","4.03",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"66",",,D","48",",,D",,,"  220",",,W","  250",",,W",,,,,"15.0",",,W","19.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-03-31","3.13",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"70",",,D","51",",,D",,,"  220",",,W","  230",",,W",,,,,"12.1",",,W","14.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-04-01","4.03",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"67",",,D","53",",,D",,,"  240",",,W","  210",",,W",,,,,"14.1",",,W","19.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-04-02","4.70",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"65",",,D","55",",,D",,,"  220",",,W","  210",",,W",,,,,"14.1",",,W","18.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-04-03","4.70",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"64",",,D","51",",,D",,,"  220",",,W","  220",",,W",,,,,"15.0",",,W","19.0",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-04-04","5.14",",,W",,,,,,,"0.00",",,D","0.0",",,D","0.0",",,D",,,"64",",,D","51",",,D",,,"  240",",,W","  240",",,W",,,,,"13.0",",,W","18.1",",,W",,,,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-04-05","8.05",",,W",,,,,,,"0.03",",,D","0.0",",,D","0.0",",,D",,,"62",",,D","54",",,D",,,"  200",",,W","  200",",,W",,,,,"18.1",",,W","23.0",",,W","    1",",,W",,,,,,,,
"USW00093197","SANTA MONICA MUNICIPAL AIRPORT, CA US","34.01583","-118.45139","53.0","2020-04-06","6.93",",,W",,,,,,,"0.86",",,D","0.0",",,D","0.0",",,D",,,"60",",,D","53",",,D",,,"  170",",,W","  160",",,W",,,,,"17.0",",,W","25.1",",,W","    1",",,W",,,,,,,,
